time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_gusts_10m,wind_direction_10m,weather_code,cloud_cover,pressure_msl,shortwave_radiation,visibility,departement,facade,latitude,longitude,dep_nom,dep_code,reg_nom,equip_numero,equip_nom,equip_type,inst_nom,inst_adresse,aps_name
2026-04-20 00:00:00,10.9955,64.0,6.5822077,0.0,22.530937,38.519997,77.074,3.0,100.0,1021.2,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 02:00:00,10.945499,55.0,5.309244,0.0,24.535524,42.48,75.55593,3.0,100.0,1020.7,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 04:00:00,9.9955,60.0,5.128586,0.0,20.176065,38.519997,74.47583,3.0,100.0,1020.5,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 06:00:00,9.9955,66.0,5.6023235,0.0,18.289274,32.399998,79.79609,3.0,100.0,1019.6,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 08:00:00,9.695499,77.0,5.5673885,0.0,19.211996,35.28,77.00539,3.0,100.0,1019.6,7.7160497,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 10:00:00,12.2455,62.0,8.240271,0.0,16.923828,32.039997,88.78116,3.0,94.0,1018.5,218.5571,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 12:00:00,14.3955,61.0,11.227609,0.0,15.893093,33.12,103.0919,3.0,100.0,1018.0,537.03705,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 14:00:00,15.9955,49.0,12.020924,0.0,19.06301,32.760002,100.88548,3.0,100.0,1017.8,588.1558,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 16:00:00,17.0455,41.0,13.4143715,0.0,16.23596,30.599998,93.814,3.0,100.0,1017.3,694.05865,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 18:00:00,17.0455,46.5,12.289219,0.0,18.769701,32.219997,79.17244,3.0,100.0,1016.6,498.36035,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 20:00:00,14.8955,51.0,10.029112,0.0,24.798225,40.32,62.31903,2.0,79.0,1016.1,209.10493,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 22:00:00,12.4955,59.0,7.4293003,0.0,25.959969,42.48,70.559875,1.0,21.0,1017.1,1.5432099,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 00:00:00,11.1455,67.0,6.5411396,0.0,23.584808,39.96,77.660934,0.0,3.0,1017.2,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 02:00:00,10.445499,74.0,6.173562,0.0,22.45315,38.519997,77.96942,0.0,0.0,1017.4,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 04:00:00,10.0455,75.0,5.8441334,0.0,21.67487,35.28,78.50347,2.0,74.0,1017.1,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 06:00:00,10.4955,59.0,5.2527294,0.0,24.648829,41.399998,83.29026,3.0,100.0,1016.4,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 08:00:00,10.0955,55.0,4.8659744,0.0,22.91026,40.68,81.86999,3.0,98.0,1016.5,14.660494,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 10:00:00,11.8455,49.0,5.7948704,0.0,28.551426,47.88,84.93648,3.0,92.0,1016.3,249.2284,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 12:00:00,14.3455,42.0,8.12126,0.0,29.888672,51.839996,88.61968,3.0,100.0,1015.7,614.1975,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 14:00:00,16.4955,35.0,10.205436,0.0,29.627363,50.039997,85.12082,1.0,37.0,1014.9,819.44446,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 16:00:00,17.0455,38.0,10.951925,0.0,30.222849,49.68,77.619255,3.0,100.0,1014.1,631.17285,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 18:00:00,16.6955,40.0,10.221073,0.0,33.353954,55.079998,76.26372,3.0,100.0,1013.3,469.9074,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 20:00:00,15.2955,48.0,9.298439,0.0,31.845247,60.839996,79.57934,3.0,100.0,1012.9,156.6358,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-21 22:00:00,13.945499,57.0,8.543613,0.0,29.522196,48.96,74.43844,3.0,100.0,1013.8,1.5432099,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 00:00:00,13.2955,59.0,7.3101587,0.0,33.3559,57.96,83.181885,3.0,100.0,1013.0,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 02:00:00,13.8455,48.0,7.9787664,0.0,29.17777,55.8,99.22981,3.0,100.0,1014.0,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 04:00:00,13.5955,43.0,6.5128574,0.0,35.369884,65.88,94.08554,3.0,100.0,1012.5,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 06:00:00,13.4955,43.0,7.3020954,0.0,29.16889,53.28,88.58562,3.0,100.0,1012.7,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 08:00:00,12.3455,55.0,5.8175087,0.0,34.417206,61.199997,105.78082,3.0,100.0,1013.9,5.4012346,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 10:00:00,10.83625,72.0,5.891632,0.55,27.026367,45.36,87.565384,51.0,100.0,1014.80005,60.956787,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 12:00:00,10.877,76.0,6.594535,0.0,23.795427,40.32,79.540146,3.0,100.0,1015.4,64.043205,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 14:00:00,14.977,57.0,11.435245,0.0,18.899143,39.96,107.74477,3.0,100.0,1016.2,568.67285,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 16:00:00,17.527,48.0,14.605972,0.0,15.629971,32.760002,128.45374,3.0,100.0,1016.6,601.0802,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 18:00:00,16.927,47.0,13.631386,0.0,15.03835,27.72,132.0891,3.0,100.0,1017.1,267.74692,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 20:00:00,16.127,50.0,12.643921,0.0,16.563911,29.519999,88.75467,3.0,93.0,1017.2,177.46913,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-22 22:00:00,14.677,49.0,11.404796,0.0,12.783802,27.0,99.72751,3.0,100.0,1018.4,2.3148148,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 00:00:00,12.526999,59.0,9.811168,0.0,9.885262,13.679999,56.88865,2.0,78.0,1018.7,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 02:00:00,11.776999,71.0,9.101935,0.0,12.57426,18.72,66.37061,3.0,90.0,1019.0,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 04:00:00,11.677,65.0,8.216505,0.0,15.844089,23.4,68.68202,2.0,73.0,1019.0,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 06:00:00,11.977,47.0,7.523097,0.0,17.076298,25.919998,71.564964,3.0,80.0,1018.8,0.0,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 08:00:00,13.077,38.0,8.031312,0.0,19.08,30.239998,90.0,2.0,75.0,1019.1,11.574075,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 10:00:00,14.677,41.0,9.598713,0.0,21.986542,36.719997,92.8155,2.0,60.0,1020.2,182.87038,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 12:00:00,18.077002,39.0,13.62295,0.0,23.73271,42.12,99.60514,2.0,55.0,1020.4,645.8334,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 14:00:00,20.277,33.0,17.132238,0.0,20.617662,40.32,102.09474,2.0,55.0,1020.4,833.3334,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 16:00:00,21.427,32.0,18.470915,0.0,19.386591,36.36,105.06854,2.0,51.0,1020.1,807.87036,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 18:00:00,21.727001,30.0,17.4195,0.0,20.265795,36.719997,102.30801,2.0,50.0,1019.3,588.7346,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 20:00:00,20.177,33.0,15.7396965,0.0,19.852295,35.28,94.15957,1.0,48.0,1018.9,256.17282,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-23 22:00:00,16.827002,43.0,12.570562,0.0,19.66536,30.960001,66.2505,2.0,64.0,1019.5,3.0864198,,Finistère,Inconnue,48.36176,-4.77654,Finistère,29,Bretagne,E001I290400005,Port du Conquet,Zone de mouillage,Port du Conquet,Port du conquet,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing,Motonautisme / Jet hydrojet / Aéroglisseur"
2026-04-20 00:00:00,10.804,64.0,6.3821287,0.0,28.73242,38.88,74.74483,3.0,100.0,1021.3,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 02:00:00,10.754,55.0,5.108162,0.0,32.058193,41.760002,77.680565,3.0,100.0,1020.7,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 04:00:00,9.704,60.0,4.9869165,0.0,26.552288,37.8,77.4712,3.0,100.0,1020.5,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 06:00:00,9.854,66.0,5.469574,0.0,23.857979,30.960001,84.805664,3.0,100.0,1019.7,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 08:00:00,9.554,76.0,5.5022087,0.0,26.476522,34.2,78.231735,3.0,100.0,1019.6,7.7160497,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 10:00:00,12.404,60.0,8.4253845,0.0,20.892412,32.039997,91.97489,3.0,100.0,1018.5,229.16667,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 12:00:00,14.704,59.0,11.3687935,0.0,16.946787,34.2,102.26476,3.0,100.0,1018.0,537.80865,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 14:00:00,16.454,47.0,12.4487,0.0,20.380579,33.839996,107.47486,3.0,100.0,1017.8,608.7963,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 16:00:00,17.554,39.0,13.848682,0.0,17.106628,32.039997,98.47106,3.0,100.0,1017.3,710.2624,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 18:00:00,17.604,44.0,12.964874,0.0,23.460674,32.039997,62.305077,3.0,100.0,1016.7,474.53705,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 20:00:00,15.104,49.0,10.276228,0.0,23.993399,41.039997,62.281586,3.0,86.0,1016.2,219.1358,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-20 22:00:00,12.404,58.0,7.4854403,0.0,24.482647,41.760002,70.23275,1.0,25.0,1017.1,1.5432099,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 00:00:00,10.954,66.0,6.4189177,0.0,22.530937,39.239998,77.074,0.0,4.0,1017.2,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 02:00:00,10.204,75.0,6.0771847,0.0,21.398056,37.079998,77.366646,0.0,0.0,1017.4,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 04:00:00,9.804,74.0,5.6118727,0.0,20.969805,34.92,78.11137,1.0,31.0,1017.1,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 06:00:00,10.304,59.0,5.0861864,0.0,24.251284,42.48,84.03561,3.0,100.0,1016.5,0.0,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 08:00:00,9.954,54.0,4.6667137,0.0,22.862125,42.12,82.763176,3.0,96.0,1016.6,14.660494,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 10:00:00,11.904,48.0,5.8220367,0.0,28.496904,49.32,86.378586,3.0,100.0,1016.4,240.74074,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
2026-04-21 12:00:00,14.654,41.0,8.3673115,0.0,30.248568,53.639996,88.6361,3.0,100.0,1015.8,600.30865,,Finistère,Inconnue,48.3664,-4.7675,Finistère,29,Bretagne,E001I290400006,"Site de surf, kite surf, planche à voile",Site d'activités aquatiques et nautiques,Plage des Blancs Sablons,4 route de kermorvan,"Cerf volant de traction (glisse aérotractée) et kitesurf,Planche à Voile,Surf"
